Fecha_Hora,Caudal_lmin,Temp_Hot_In_C,Temp_Cold_In_C
2026-08-01 00:00:00,26.236203565420873,84.07510685231557,21.78938432275089
2026-08-01 01:00:00,43.52142919229749,72.7184959924849,15.65730501052593
2026-08-01 02:00:00,36.95981825434215,70.99744401050167,19.708214827575883
2026-08-01 03:00:00,32.959754525911094,81.11680973935088,18.106251535132
2026-08-01 04:00:00,19.680559213273096,78.61709669769868,21.076995780642537
2026-08-01 05:00:00,19.67983561008608,82.62743165137408,16.2400485261317
2026-08-01 06:00:00,16.742508365045985,72.09658564939434,19.84838166558315
2026-08-01 07:00:00,40.98528437324806,81.92900967789835,20.866807027536773
2026-08-01 08:00:00,33.03345035229626,73.02440980071617,21.61229953631816
2026-08-01 09:00:00,36.242177333881365,72.45483914298556,19.78273619802752
2026-08-01 10:00:00,15.617534828874074,72.46398696896489,18.480223348058992
2026-08-01 11:00:00,44.097295564859834,82.21862080347073,19.324930681408496
2026-08-01 12:00:00,39.97327922401266,79.977958310443,21.082334891351028
2026-08-01 13:00:00,21.370173320348286,77.8459813715368,18.994268226471807
2026-08-01 14:00:00,20.454749016213018,75.38245726185254,15.212709417877859
2026-08-01 15:00:00,20.502135295603015,83.15800811219663,21.516640868548844
2026-08-01 16:00:00,24.127267288786133,75.88667661133952,19.82668725722093
2026-08-01 17:00:00,30.742692948967136,82.24899159207365,19.735593700440724
2026-08-01 18:00:00,27.958350559263472,76.58702362855328,16.50972606678402
2026-08-01 19:00:00,23.736874205941255,75.65416644137362,19.6121982916286
2026-08-01 20:00:00,33.35558684167138,76.9401967850441,17.757050839579108
2026-08-01 21:00:00,19.184815819561255,74.52066811246213,19.558630839290444
2026-08-01 22:00:00,23.764339456056547,81.21414070264376,15.746151212155935
2026-08-01 23:00:00,25.99085529881075,77.54080585138719,19.604917132221253
2026-08-02 00:00:00,28.682099526511077,73.48319042720226,21.995896080394665
2026-08-02 01:00:00,38.55527884179041,83.49361859911852,15.337484272023893
2026-08-02 02:00:00,20.99021346475079,75.75836832059817,21.84021928954922
2026-08-02 03:00:00,30.42703315240835,78.15329291670983,17.848355725060095
2026-08-02 04:00:00,32.772437065861276,83.5970816644682,21.095274152360815
2026-08-02 05:00:00,16.393512381599933,79.36356993870989,20.476698388407915
2026-08-02 06:00:00,33.226345557043146,71.75347061062546,18.969113826906675
2026-08-02 07:00:00,20.115723710618745,84.09748185420213,20.169144464759285
2026-08-02 08:00:00,16.951547789558386,79.41562079607127,21.149608929109434
2026-08-02 09:00:00,43.466566117599996,75.02358421985629,17.828982251557232
2026-08-02 10:00:00,43.96896099223678,72.08908108995081,17.289232130942672
2026-08-02 11:00:00,39.25192044349383,81.91037783905443,19.673153698945093
2026-08-02 12:00:00,24.13841307520112,79.3010913389277,20.65492159358881
2026-08-02 13:00:00,17.930163420191516,78.00191637964483,20.33599594343631
2026-08-02 14:00:00,35.52699079536471,83.40838874576437,20.584695542010444
2026-08-02 15:00:00,28.20457481218804,81.82895816836796,18.049083203690532
2026-08-02 16:00:00,18.661147045343366,72.27512319599127,20.724839513225152
2026-08-02 17:00:00,29.855307303338105,74.67583101693322,15.84146338759426
2026-08-02 18:00:00,16.031655633456552,73.72733709721699,18.81142368572595
2026-08-02 19:00:00,42.27961206236346,81.15919438859015,15.040310623486851
2026-08-02 20:00:00,22.763399448000506,70.50298652103669,17.272100809301893
2026-08-02 21:00:00,34.875668530619464,78.54834527306974,17.565230744099786
2026-08-02 22:00:00,24.35133228268233,81.43688028611035,17.77320884126479
2026-08-02 23:00:00,30.602040635334326,83.15148455142624,19.868270446829037
2026-08-03 00:00:00,31.40130838029839,75.1312262307386,17.71990670889242
2026-08-03 01:00:00,20.545633665765813,82.31885957008019,18.140855358357715
2026-08-03 02:00:00,44.08753883293676,71.65947605432811,16.66280891612029
2026-08-03 03:00:00,38.253984700833435,82.69678437601777,17.61276254140538
2026-08-03 04:00:00,43.18496824692568,71.91232993497974,16.59088739084206
2026-08-03 05:00:00,41.844820512829465,75.9593093584055,15.512371466379106
2026-08-03 06:00:00,32.93699936433255,81.95943048669331,19.224140153669644
2026-08-03 07:00:00,42.6562270506935,72.24876141023161,19.677489589885113
2026-08-03 08:00:00,17.654775061557586,73.43877092848962,19.3364324220673
2026-08-03 09:00:00,20.879485872574357,80.833788525896,18.244458306604006
2026-08-03 10:00:00,16.35681866731614,80.80054804819112,17.658500461254608
2026-08-03 11:00:00,24.759909922897933,79.61721449327946,21.043335547002776
2026-08-03 12:00:00,26.660318690684463,80.4092266670065,18.633572495953526
2026-08-03 13:00:00,23.140470953216877,78.14086665021394,18.354273143408115
2026-08-03 14:00:00,39.86212527455788,73.7769858836043,15.17949446064505
2026-08-03 15:00:00,25.70259980080768,75.1854399025588,17.388734793383094
2026-08-03 16:00:00,23.428035290621423,72.72396575202139,17.661369331501
2026-08-03 17:00:00,31.280882494747456,83.62675842000442,17.791759466278304
2026-08-03 18:00:00,19.22772674924288,78.75087692149181,19.061206584591325
2026-08-03 19:00:00,39.06590942262119,76.0127712514546,18.73521782708815
2026-08-03 20:00:00,17.236519310393124,76.930087054662,19.255335649554112
2026-08-03 21:00:00,44.60660809801552,84.20925009417724,20.354182830794898
2026-08-03 22:00:00,38.16734307889972,72.3002710467412,20.690900171012654
2026-08-03 23:00:00,20.961470446025174,78.79344748025196,20.02686153358546
2026-08-04 00:00:00,15.165663513708072,77.58833018326699,21.68866587168454
2026-08-04 01:00:00,39.463842853645026,79.17181353151972,15.127628078734531
2026-08-04 02:00:00,36.205720315428515,70.27165275731261,16.370445899784823
2026-08-04 03:00:00,36.87021504122962,83.08185863416227,15.052940124846995
2026-08-04 04:00:00,38.13811040057837,83.98177423725419,19.532322999082222
2026-08-04 05:00:00,17.221339552022712,78.47699775383813,21.286213842649907
2026-08-04 06:00:00,25.753971856328178,80.44976235815338,16.704376076034094
2026-08-04 07:00:00,18.47607178575389,83.83749071765943,21.489241813574147
2026-08-04 08:00:00,40.89310277626781,80.60857951470098,15.421871732026926
2026-08-04 09:00:00,33.69894380482674,72.28808564371391,21.5410521876386
2026-08-04 10:00:00,24.926940745579476,78.6443254025022,17.461358810677442
2026-08-04 11:00:00,16.90675050858071,79.10072569574284,15.709945799144515
2026-08-04 12:00:00,24.329469651469864,76.3619600695358,18.40110231430428
2026-08-04 13:00:00,24.75549966080241,81.04666353437085,16.797435974043555
2026-08-04 14:00:00,36.888185350141924,84.01550522153522,16.994110313733458
2026-08-04 15:00:00,34.12672414065639,83.88352769360165,17.151029754484007
2026-08-04 16:00:00,41.616382277289794,76.76259057106198,20.621181284828644
2026-08-04 17:00:00,29.16644775485848,71.69857068761132,18.774128936726783
2026-08-04 18:00:00,18.58782737814905,84.77261798443502,17.179153894092025
2026-08-04 19:00:00,36.39734361668985,82.58347129668901,19.272336483176428
2026-08-04 20:00:00,37.82355145850693,71.86994021804901,20.013054719562355
2026-08-04 21:00:00,31.83831592708489,83.81262823926059,16.908368005134736
2026-08-04 22:00:00,38.12901539863683,83.04844543093192,17.89484371067746
2026-08-04 23:00:00,29.81386789093172,77.78257085689108,15.853202653358633
2026-08-05 00:00:00,30.681984881459822,78.86913153617394,16.26804544674276
2026-08-05 01:00:00,27.826230550756488,75.98504055805195,19.76782497775488
2026-08-05 02:00:00,15.762573802322855,70.82142458233047,16.27006843386939
2026-08-05 03:00:00,18.236742809799132,75.02795862468851,18.676143685669423
2026-08-05 04:00:00,15.942875570602027,82.04280172897018,19.96332383205703
2026-08-05 05:00:00,34.09231233791341,70.06948034506904,15.748138461663206
2026-08-05 06:00:00,24.4306794322898,75.00248757536716,18.971185537402324
2026-08-05 07:00:00,30.257120734941083,75.97253040386416,16.795939485909546
2026-08-05 08:00:00,42.22699421778279,78.06093404406884,21.74048812666306
2026-08-05 09:00:00,22.47876687446625,83.7978342461914,18.384819527039472
2026-08-05 10:00:00,27.31148769106889,75.19518991548942,20.641947848426106
2026-08-05 11:00:00,37.66653415629146,75.20429802844342,18.851585795093833
2026-08-05 12:00:00,21.863944964748676,81.06251872164623,15.303887729983733
2026-08-05 13:00:00,17.30939729486379,76.7832691133471,19.432059629158157
2026-08-05 14:00:00,23.69254358741304,73.36907234409973,21.6598233954466
2026-08-05 15:00:00,19.83663861762013,76.7865927419904,19.21128274102432
2026-08-05 16:00:00,42.890929570277194,72.112855305697,20.73432201598753
2026-08-05 17:00:00,39.24361138693251,72.64580479759334,21.189445243438854
2026-08-05 18:00:00,34.002112695312704,77.4755165910922,16.596558403642526
2026-08-05 19:00:00,41.143817705631534,76.28388174256821,16.484313879357586
2026-08-05 20:00:00,39.110162306973436,83.7226885160215,19.27686692195694
2026-08-05 21:00:00,20.597101766581076,75.4359084867495,17.877199288646935
2026-08-05 22:00:00,41.77676995469933,78.70882525417065,20.87902912006704
2026-08-05 23:00:00,31.18026725746952,79.48396431879296,21.30016186378608
2026-08-06 00:00:00,39.22320465492187,70.19641684882501,17.47394965511903
2026-08-06 01:00:00,41.8827389977048,79.95306058025066,16.658093912821375
2026-08-06 02:00:00,24.540104249155917,72.67053950304627,20.463678606707035
2026-08-06 03:00:00,18.301557735830304,84.41605476204182,16.923642248836952
2026-08-06 04:00:00,21.83805487625825,72.2299409162967,20.758300229595747
2026-08-06 05:00:00,27.813233658787688,76.21936185590536,17.96616777554134
2026-08-06 06:00:00,39.54044297767479,71.28024502117965,19.672849295040294
2026-08-06 07:00:00,40.82191749769031,84.95311377768921,15.668747196842677
2026-08-06 08:00:00,15.208563915935722,77.53292515496864,19.367015272736012
2026-08-06 09:00:00,30.32241907732697,78.93077525980065,18.162373751160604
2026-08-06 10:00:00,27.52233009446337,71.00614716082642,19.10625924222832
2026-08-06 11:00:00,21.663234314121908,81.24940705598766,16.176099454214043
2026-08-06 12:00:00,18.595961020010485,73.14858389643379,20.158116214609276
2026-08-06 13:00:00,25.12845514210884,83.4708143416107,21.0395795428026
2026-08-06 14:00:00,43.287291117375574,73.07709460723011,16.51717860063543
2026-08-06 15:00:00,24.696087960622656,72.860315809955,15.670001888641131
2026-08-06 16:00:00,30.563718652300985,70.54824501772143,15.165470102324354
2026-08-06 17:00:00,36.090568766855334,77.08100417664998,19.49380050310286
2026-08-06 18:00:00,25.90888807137882,78.47261699893924,19.249658252621465
2026-08-06 19:00:00,44.15346248162882,70.98562959142528,18.82688188899849
2026-08-06 20:00:00,43.87341884826334,81.63291425042516,16.623629672811827
2026-08-06 21:00:00,22.553468874760924,76.7993325212204,17.736341971338604
2026-08-06 22:00:00,29.91745517677156,77.8658540399137,19.16133434630321
2026-08-06 23:00:00,24.026349294503092,76.61144120407343,18.477368012014185
2026-08-07 00:00:00,23.545214831324028,76.01144591312989,21.91449864150421
2026-08-07 01:00:00,16.106608420635983,78.39460496962327,15.955078267897132
2026-08-07 02:00:00,33.286930019396905,72.32860368896068,19.866011878333158
2026-08-07 03:00:00,30.080370696865845,72.72892195742907,17.830231376730044
2026-08-07 04:00:00,16.54436253749968,82.92678431520275,17.997397304479303
2026-08-07 05:00:00,23.359393927098346,84.19173193200449,20.023184359607235
2026-08-07 06:00:00,42.24797657899961,75.5996397441963,19.847053059270586
2026-08-07 07:00:00,22.186856720009175,74.06117009715331,21.93879195591532
2026-08-07 08:00:00,19.346846162736693,79.65999314858524,15.898760026178877
2026-08-07 09:00:00,29.68358280832689,76.13101256647144,15.728767545689164
2026-08-07 10:00:00,44.56951362331802,70.38079533490517,20.07037171990119
2026-08-07 11:00:00,22.261658145345013,72.34228896049285,19.048708419044864
2026-08-07 12:00:00,35.16406642217636,80.73958343271096,16.91912466591864
2026-08-07 13:00:00,37.84858845986153,79.88385912865228,15.555935582922906
2026-08-07 14:00:00,22.12912631977199,70.40643988755225,15.599607747175014
2026-08-07 15:00:00,36.84649045835579,73.32958242899424,21.25933612264883
2026-08-07 16:00:00,26.033493981577596,73.46612194882107,16.3430712730312
2026-08-07 17:00:00,33.96917491780738,80.07839115398093,17.263600934808647
2026-08-07 18:00:00,34.00589132282684,70.29565806631547,16.586594815588917
2026-08-07 19:00:00,31.073240522242756,71.56162872976861,17.48497414082356
2026-08-07 20:00:00,17.70869310163225,81.99874128059784,15.485966899222653
2026-08-07 21:00:00,40.05907486767714,72.678169930815,18.633418536357894
2026-08-07 22:00:00,24.623401949152075,79.79119161777813,15.473287945145504
2026-08-07 23:00:00,20.595555311995625,73.5727417157009,20.60249555475653
2026-08-08 00:00:00,16.223254246642917,71.49162089139018,16.63598457337303
2026-08-08 01:00:00,32.72678829564725,73.64758286499182,18.780083402231575
2026-08-08 02:00:00,35.32693085526847,80.83400397783488,21.160553612930208
2026-08-08 03:00:00,15.497634867835684,82.83544702159429,19.55614158333036
2026-08-08 04:00:00,30.36279174897843,82.45329796850487,18.730704505859347
2026-08-08 05:00:00,21.79487325593814,75.95775294427682,17.27033627180763
2026-08-08 06:00:00,34.35518371228349,80.0212770485597,17.331013391407385
2026-08-08 07:00:00,20.23099287014974,73.07476443123731,19.68640868638733
2026-08-08 08:00:00,35.72813214307398,74.3972159539152,21.958975528548173
2026-08-08 09:00:00,26.602060389016124,83.4450372778168,19.63287432894565
2026-08-08 10:00:00,43.101899662102035,70.19502885266104,18.904483921590174
2026-08-08 11:00:00,19.125628324379797,71.28262796281702,20.114553571674723
2026-08-08 12:00:00,25.231990531507755,73.11829382719041,18.256439285986026
2026-08-08 13:00:00,18.40420563721767,70.3979830581073,15.420996398205496
2026-08-08 14:00:00,42.74080854835688,72.72153152634696,18.93607771114537
2026-08-08 15:00:00,41.32018060142943,78.74562341454538,21.70337699153766
2026-08-08 16:00:00,22.73824883145467,76.32136825888747,16.227120596503617
2026-08-08 17:00:00,34.79952138102537,83.39007566615462,19.830034235744662
2026-08-08 18:00:00,39.51666600603647,82.2616534260766,16.406535820613396
2026-08-08 19:00:00,31.65602434798387,75.12726027546815,18.75079379131157
2026-08-08 20:00:00,30.889517350680194,73.89135150146939,15.676735147527037
2026-08-08 21:00:00,22.25556872701355,75.695386122509,18.152596553807296
2026-08-08 22:00:00,17.793083034176977,78.85442413772212,20.29314330226672
2026-08-08 23:00:00,41.91647273859981,74.02095461234315,17.433000669672875
2026-08-09 00:00:00,42.01254171489991,79.362233617737,19.654382071410527
2026-08-09 01:00:00,33.99304371819804,76.1411747828686,20.568149725528105
2026-08-09 02:00:00,25.17089373146102,78.2807077127797,21.490244736356168
2026-08-09 03:00:00,25.476287238379825,76.54189793702974,16.642494572988173
2026-08-09 04:00:00,36.77867036610718,74.41698639312877,17.795211410665157
2026-08-09 05:00:00,41.913307798577314,84.22679960443236,16.066912093312922
2026-08-09 06:00:00,41.61259272795352,81.4540869123964,21.947384515108627
2026-08-09 07:00:00,38.396266375728715,72.1016976364968,21.489006775470067
2026-08-09 08:00:00,34.26094938462863,83.02701963846869,18.779699911963917
2026-08-09 09:00:00,17.524198949851467,77.31146797374271,20.89423306063495
2026-08-09 10:00:00,19.84886142283841,83.41828340341137,18.646705840904296
2026-08-09 11:00:00,41.956625655812374,81.99782883920973,19.365099816019317
2026-08-09 12:00:00,33.1928717897877,76.3782025670385,15.623871024812116
2026-08-09 13:00:00,15.27591154849889,70.33703962480176,20.286892943477653
2026-08-09 14:00:00,18.044146285980965,74.03016039077418,15.893994385446645
2026-08-09 15:00:00,34.905053073241675,78.124513219913,20.782473411767697
2026-08-09 16:00:00,15.15184751538656,79.5021732973922,20.4741966136927
2026-08-09 17:00:00,19.82424154252496,73.86831528149803,19.961212884200833
2026-08-09 18:00:00,31.462013680997583,72.09034111109236,15.253122663673334
2026-08-09 19:00:00,35.7568559307808,82.52395355198949,17.1218984916173
2026-08-09 20:00:00,34.55883778507801,84.76603271055328,16.8417879893759
2026-08-09 21:00:00,21.728079283816793,77.88535273454029,17.520954852300633
2026-08-09 22:00:00,36.36537664042608,72.57518928772456,15.61349922734687
2026-08-09 23:00:00,22.117472624904003,74.08460989779053,21.55870476121744
2026-08-10 00:00:00,24.76199094477803,70.275860148212,18.876615684986632
2026-08-10 01:00:00,37.394742153540726,83.71448209840749,17.138670174606165
2026-08-10 02:00:00,34.48898697141644,71.76626624335212,17.778870619519985
2026-08-10 03:00:00,40.47670231482534,78.6477471327138,18.13041778353385
2026-08-10 04:00:00,34.7283867690103,74.1108283103081,19.20416033352432
2026-08-10 05:00:00,32.04925810006415,78.3126700377369,18.609755993875485
2026-08-10 06:00:00,17.810243034842774,79.77130582527796,21.43574381250092
2026-08-10 07:00:00,26.031474091783004,82.44612705560803,18.478744380340814
2026-08-10 08:00:00,22.956071030451763,73.09631907640905,21.945106103763187
2026-08-10 09:00:00,22.319689301372506,70.16493742987721,20.95997470421567
2026-08-10 10:00:00,44.190316642573364,72.05328445103211,16.45957360050135
2026-08-10 11:00:00,26.792931740002814,83.50027962772158,21.514166502507415
2026-08-10 12:00:00,41.7613966553134,83.10835116343773,15.814564785198332
2026-08-10 13:00:00,33.93415877991789,78.96119653255462,20.72214795943834
2026-08-10 14:00:00,38.84433910624945,79.0077529065048,17.66436305433606
2026-08-10 15:00:00,30.079112793155765,79.97555011819384,21.145820243115487
2026-08-10 16:00:00,32.30711653879077,72.63056917935174,21.076396830752152
2026-08-10 17:00:00,29.77553081456592,83.71617918887439,20.64147780082335
2026-08-10 18:00:00,20.857289633941335,76.2815578733811,20.530213054149428
2026-08-10 19:00:00,36.67356345784516,75.74707792374247,17.132753973686285
2026-08-10 20:00:00,23.423170873225672,77.78376557924257,15.566434981358766
2026-08-10 21:00:00,15.729478992943616,70.70448950162583,17.82086125135613
2026-08-10 22:00:00,34.364168877215036,72.4942505313412,16.21467160490556
2026-08-10 23:00:00,20.31332038221147,81.07050424639556,19.86465762231723
2026-08-11 00:00:00,43.21375753058743,71.2419800188769,17.422698085764498
2026-08-11 01:00:00,43.617857310077625,79.04728164199582,21.829271406019405
2026-08-11 02:00:00,42.44593170661346,73.68023664521982,19.486804541417325
2026-08-11 03:00:00,26.10476100766333,75.83943421062965,20.757363945440527
2026-08-11 04:00:00,15.463698495866023,74.3304060515605,15.927672709192938
2026-08-11 05:00:00,42.84955687763176,75.33509074697423,21.034101375908357
2026-08-11 06:00:00,27.84552444951943,80.78568857776368,21.45930033359376
2026-08-11 07:00:00,43.999644571310085,74.45682573434763,18.409433431732552
2026-08-11 08:00:00,43.90859931267758,78.49606960445345,19.24377056425684
2026-08-11 09:00:00,40.5902836640208,77.1407560329865,20.35366860632097
2026-08-11 10:00:00,23.83346676208757,79.95506748043972,16.22387039082289
2026-08-11 11:00:00,26.552931858057757,84.05244608987137,18.517962535244095
2026-08-11 12:00:00,40.534100145505704,80.98858145815376,17.79064119440619
2026-08-11 13:00:00,24.50766015468833,73.22410567886135,16.024617945135745
2026-08-11 14:00:00,20.084782400582775,70.46774702591927,17.572740956040718
2026-08-11 15:00:00,31.704037873750504,73.93396066449738,15.477206165698455
2026-08-11 16:00:00,43.08464322482343,78.92616896050382,15.18068334864641
2026-08-11 17:00:00,35.88089390024919,70.77138720226375,15.946164024083759
2026-08-11 18:00:00,32.10183510268095,77.44549370801855,21.741805781124217
2026-08-11 19:00:00,17.915294813123054,78.95264273375334,18.846706751265117
2026-08-11 20:00:00,33.45021680097509,75.01365836225442,21.76075512807254
2026-08-11 21:00:00,44.7016155031279,81.56368305618733,18.027485148310923
2026-08-11 22:00:00,19.202520457095723,71.59897379700658,17.182712931596818
2026-08-11 23:00:00,30.5498895709121,71.12706672603713,18.542993039881708
2026-08-12 00:00:00,41.32119215783867,80.92283134305404,18.07658182043037
2026-08-12 01:00:00,37.22305853262613,77.43236974309298,15.739652789832208
2026-08-12 02:00:00,35.910472229858044,80.32603594641604,19.485784202831443
2026-08-12 03:00:00,36.07452251961328,76.52241007905619,16.512267277567197
2026-08-12 04:00:00,25.784734536592655,73.69603049858661,19.337115684284807
2026-08-12 05:00:00,23.8077553279348,82.286534765113,19.551407646787073
2026-08-12 06:00:00,39.28083466435541,81.9912381845347,16.064173971900537
2026-08-12 07:00:00,39.30340184037542,80.42044706281641,15.429447389774676
2026-08-12 08:00:00,41.01216955740311,74.08217705844945,20.465331102479077
2026-08-12 09:00:00,42.397216576694134,78.8534600030363,18.21860296638524
2026-08-12 10:00:00,30.340271965828133,75.4146084541004,15.40714656853833
2026-08-12 11:00:00,30.045488840615988,71.37373109989952,21.96406422018837
2026-08-12 12:00:00,38.948855369003255,83.75970363193365,15.404463926974566
2026-08-12 13:00:00,34.498917923332954,72.05227946378442,19.865246602009872
2026-08-12 14:00:00,36.059006317731104,84.25356030731203,21.885752476843894
2026-08-12 15:00:00,38.873780083083034,76.69008659436933,16.67426072951148
2026-08-12 16:00:00,41.70016025452699,72.7769939325793,15.995745580810373
2026-08-12 17:00:00,25.139854705546075,78.12851421067538,15.849694575957002
2026-08-12 18:00:00,26.26748857919832,83.09418753814613,17.12292603297317
2026-08-12 19:00:00,17.81945819522607,80.98337329614341,15.707320677074527
2026-08-12 20:00:00,32.34840422988522,82.09841721792175,19.845129391858922
2026-08-12 21:00:00,16.078268213902263,79.88175050066076,15.436042586910439
2026-08-12 22:00:00,28.967940543973803,80.38414846776779,18.565954897048528
2026-08-12 23:00:00,31.2793390412273,82.7379347734798,21.976877976970837
2026-08-13 00:00:00,23.596237563848533,73.74502013288779,20.69779188654213
2026-08-13 01:00:00,32.724997817070324,77.34137445464711,19.306536067617074
2026-08-13 02:00:00,15.915007498171484,73.31814162729404,17.14377534550628
2026-08-13 03:00:00,16.12044566247643,84.81502011994971,19.367270854041468
2026-08-13 04:00:00,39.67801681978975,84.1608900952992,18.68929024738156
2026-08-13 05:00:00,25.805719242337886,70.59140217052759,17.9825836872326
2026-08-13 06:00:00,18.811815379556542,80.58362758773532,15.914972637181396
2026-08-13 07:00:00,30.667297801644132,83.87872476123499,21.20622950668327
2026-08-13 08:00:00,38.09980659295832,72.70863017691,18.148492541749256
2026-08-13 09:00:00,21.474630824905297,78.51917845828945,16.362357582745354
2026-08-13 10:00:00,33.68671427457001,83.73232446382063,17.57431545614103
2026-08-13 11:00:00,17.56042394981304,70.50918967878698,17.898908267702488
2026-08-13 12:00:00,16.55045163505823,80.4613040087026,20.792765268968118
2026-08-13 13:00:00,30.94063894704444,74.46023511058826,20.135300663929815
2026-08-13 14:00:00,31.219053648303195,83.86594293064796,20.38513425548938
